DATE,TIME,LAT,NS,LON,EW,POWER(V),TEMP(C),#FILES,#SCRUBBED,MIC0 TYPE 
2024-May-16,04:58:02,53.31884,n,8.57907,w,5.6,8.00,0,0,U2 
2024-May-16,04:59:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:00:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:01:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:02:02,53.31884,n,8.57907,w,5.6,8.00,0,0,U2 
2024-May-16,05:03:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:04:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:05:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:06:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:07:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:08:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:09:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:10:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:11:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:12:02,53.31884,n,8.57907,w,5.6,8.25,0,1,U2 
2024-May-16,05:13:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:14:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:15:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:16:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:17:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:18:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:19:02,53.31884,n,8.57907,w,5.6,8.25,0,0,U2 
2024-May-16,05:20:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:21:02,53.31884,n,8.57907,w,5.6,8.50,2,0,U2 
2024-May-16,05:22:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:23:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:24:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:25:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:26:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:27:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:28:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:29:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:30:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:31:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:32:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:33:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:34:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:35:02,53.31884,n,8.57907,w,5.6,8.50,0,0,U2 
2024-May-16,05:36:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:37:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:38:02,53.31884,n,8.57907,w,5.5,8.75,2,1,U2 
2024-May-16,05:39:02,53.31884,n,8.57907,w,5.5,9.00,5,1,U2 
2024-May-16,05:40:02,53.31884,n,8.57907,w,5.6,9.00,3,3,U2 
2024-May-16,05:41:02,53.31884,n,8.57907,w,5.6,9.25,3,2,U2 
2024-May-16,05:42:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,05:43:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,05:44:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,05:45:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:46:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:47:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:48:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:49:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:50:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:51:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:52:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:53:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:54:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:55:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,05:56:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,05:57:02,53.31884,n,8.57907,w,5.6,9.00,0,1,U2 
2024-May-16,05:58:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,05:59:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,06:00:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,06:01:02,53.31884,n,8.57907,w,5.6,9.00,0,0,U2 
2024-May-16,06:02:02,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,06:03:00,53.31884,n,8.57907,w,5.6,8.75,0,0,U2 
2024-May-16,21:00:59,53.31884,n,8.57907,w,5.9,15.25,0,1,U2
2024-May-16,21:01:59,53.31884,n,8.57907,w,5.8,15.50,0,2,U2
2024-May-16,21:02:59,53.31884,n,8.57907,w,5.8,15.50,0,1,U2
2024-May-16,21:03:59,53.31884,n,8.57907,w,5.8,15.50,0,2,U2
2024-May-16,21:04:59,53.31884,n,8.57907,w,5.8,15.25,0,1,U2
2024-May-16,21:05:59,53.31884,n,8.57907,w,5.8,15.50,0,1,U2
2024-May-16,21:06:59,53.31884,n,8.57907,w,5.8,15.50,0,2,U2
2024-May-16,21:07:59,53.31884,n,8.57907,w,5.8,15.50,0,1,U2
2024-May-16,21:08:59,53.31884,n,8.57907,w,5.8,15.50,0,0,U2
2024-May-16,21:09:59,53.31884,n,8.57907,w,5.8,15.50,0,1,U2
2024-May-16,21:10:59,53.31884,n,8.57907,w,5.8,15.50,0,0,U2
2024-May-16,21:11:59,53.31884,n,8.57907,w,5.8,15.50,0,1,U2
2024-May-16,21:12:59,53.31884,n,8.57907,w,5.8,15.50,0,0,U2
2024-May-16,21:13:59,53.31884,n,8.57907,w,5.8,15.25,0,0,U2
2024-May-16,21:14:59,53.31884,n,8.57907,w,5.8,15.25,0,0,U2
2024-May-16,21:15:59,53.31884,n,8.57907,w,5.8,15.25,0,1,U2
2024-May-16,21:16:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:17:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:18:59,53.31884,n,8.57907,w,5.8,15.25,0,1,U2
2024-May-16,21:19:59,53.31884,n,8.57907,w,5.7,15.25,0,0,U2
2024-May-16,21:20:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:21:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:22:59,53.31884,n,8.57907,w,5.8,15.25,0,0,U2
2024-May-16,21:23:59,53.31884,n,8.57907,w,5.8,15.25,0,1,U2
2024-May-16,21:24:59,53.31884,n,8.57907,w,5.8,15.25,0,0,U2
2024-May-16,21:25:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:26:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:27:59,53.31884,n,8.57907,w,5.8,15.25,0,1,U2
2024-May-16,21:28:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:29:59,53.31884,n,8.57907,w,5.8,15.25,0,0,U2
2024-May-16,21:30:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:31:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:32:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:33:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:34:59,53.31884,n,8.57907,w,5.8,15.25,0,2,U2
2024-May-16,21:35:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:36:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:37:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:38:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:39:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:40:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:41:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:42:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:43:59,53.31884,n,8.57907,w,5.8,15.00,0,1,U2
2024-May-16,21:44:59,53.31884,n,8.57907,w,5.8,15.00,0,0,U2
2024-May-16,21:45:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,21:46:59,53.31884,n,8.57907,w,5.8,15.00,0,2,U2
2024-May-16,21:47:59,53.31884,n,8.57907,w,5.8,14.75,0,2,U2
